time,total RR,RR,beat
4415.812,4415812,968,Q
4416.764,4416764,952,Q
4417.732,4417732,968,Q
4418.696,4418696,964,Q
4419.664,4419664,968,Q
4420.624,4420624,960,Q
4421.572,4421572,948,Q
4422.52,4422520,948,Q
4423.248,4423248,728,A
4424.284,4424284,1036,Q
4425.248,4425248,964,Q
4426.188,4426188,940,Q
4427.12,4427120,932,Q
4428.048,4428048,928,Q
4428.968,4428968,920,Q
4429.896,4429896,928,Q
4430.608,4430608,712,A
4431.644,4431644,1036,Q
4432.684,4432684,1040,Q
4433.7,4433700,1016,Q
4434.744,4434744,1044,Q
4435.76,4435760,1016,Q
4436.776,4436776,1016,Q
4437.776,4437776,1000,Q
4438.732,4438732,956,Q
4439.668,4439668,936,Q
4440.624,4440624,956,Q
4441.2,4441200,576,V
4442.496,4442496,1296,Q
4443.436,4443436,940,Q
4444.412,4444412,976,Q
4445.18,4445180,768,A
4446.248,4446248,1068,Q
4447.244,4447244,996,Q
4448.232,4448232,988,Q
4449.208,4449208,976,Q
4450.196,4450196,988,Q
4451.192,4451192,996,Q
4452.116,4452116,924,Q
4453.216,4453216,1100,Q
4454.256,4454256,1040,Q
4455.276,4455276,1020,Q
4456.308,4456308,1032,Q
4457.352,4457352,1044,Q
4458.424,4458424,1072,Q
4459.168,4459168,744,A
4460.312,4460312,1144,Q
4461.404,4461404,1092,Q
4462.436,4462436,1032,Q
4463.468,4463468,1032,Q
4464.472,4464472,1004,Q
4465.504,4465504,1032,Q
4466.488,4466488,984,Q
4467.484,4467484,996,Q
4468.5,4468500,1016,Q
4469.516,4469516,1016,Q
4470.288,4470288,772,A
4471.4,4471400,1112,Q
4472.448,4472448,1048,Q
4473.46,4473460,1012,Q
4474.456,4474456,996,Q
4475.448,4475448,992,Q
4476.448,4476448,1000,Q
4477.456,4477456,1008,Q
4478.46,4478460,1004,Q
4479.228,4479228,768,A
4480.32,4480320,1092,Q
4481.392,4481392,1072,Q
4482.396,4482396,1004,Q
4483.384,4483384,988,Q
4484.344,4484344,960,Q
4485.292,4485292,948,Q
4486.24,4486240,948,Q
4487.208,4487208,968,Q
4487.92,4487920,712,A
4489.012,4489012,1092,Q
4490.052,4490052,1040,Q
4491.06,4491060,1008,Q
4492.072,4492072,1012,Q
4493.04,4493040,968,Q
4493.996,4493996,956,Q
4494.888,4494888,892,Q
4495.772,4495772,884,Q
4496.688,4496688,916,Q
4497.404,4497404,716,A
4498.496,4498496,1092,Q
4499.588,4499588,1092,Q
4500.596,4500596,1008,Q
4501.608,4501608,1012,Q
4502.572,4502572,964,Q
4503.56,4503560,988,Q
4504.532,4504532,972,Q
4505.512,4505512,980,Q
4506.472,4506472,960,Q
4507.416,4507416,944,Q
4508.34,4508340,924,Q
4509.264,4509264,924,Q
4510.064,4510064,800,A
4511.084,4511084,1020,Q
4512.076,4512076,992,Q
4513.052,4513052,976,Q
4514.004,4514004,952,Q
4514.952,4514952,948,Q
4515.9,4515900,948,Q
4516.848,4516848,948,Q
4517.796,4517796,948,Q
4518.74,4518740,944,Q
4519.452,4519452,712,A
4520.54,4520540,1088,Q
4521.532,4521532,992,Q
4522.544,4522544,1012,Q
4523.528,4523528,984,Q
4524.5,4524500,972,Q
4525.468,4525468,968,Q
4526.428,4526428,960,Q
4527.36,4527360,932,Q
4528.324,4528324,964,Q
4529.236,4529236,912,Q
4530.144,4530144,908,Q
4531.028,4531028,884,Q
4531.912,4531912,884,Q
4532.624,4532624,712,A
4533.632,4533632,1008,Q
4534.58,4534580,948,Q
4535.516,4535516,936,Q
4536.44,4536440,924,Q
4537.356,4537356,916,Q
4538.244,4538244,888,Q
4539.136,4539136,892,Q
4539.832,4539832,696,A
4540.84,4540840,1008,Q
4541.764,4541764,924,Q
4542.696,4542696,932,Q
4543.58,4543580,884,Q
4544.476,4544476,896,Q
4545.356,4545356,880,Q
4546.232,4546232,876,Q
4546.952,4546952,720,A
4547.96,4547960,1008,Q
4548.936,4548936,976,Q
4549.876,4549876,940,Q
4550.808,4550808,932,Q
4551.724,4551724,916,Q
4552.644,4552644,920,Q
4553.572,4553572,928,Q
4554.492,4554492,920,Q
4555.196,4555196,704,A
4556.252,4556252,1056,Q
4557.22,4557220,968,Q
4558.18,4558180,960,Q
4559.116,4559116,936,Q
4560.04,4560040,924,Q
4560.972,4560972,932,Q
4561.9,4561900,928,Q
